Time,Stimulus,Raw F3,Raw F4,F3-Cz,F4-Cz,F3-CMA,F4-CMA
13.61749,0,4.907401,-0.9188988,6.501295,0.6749952,4.90740104107692,-0.918898758923077
13.62139,0,2.239083,-0.1005846,5.898873,3.5592054,2.23908315015385,-0.100584449846154
13.6253,0,9.305738,-4.956035,10.828801,-3.432972,9.30573814769231,-4.95603485230769
13.62921,0,1.212118,-3.877925,0.0212350000000001,-5.068808,1.21211806692308,-3.87792493307692
13.63311,0,2.446932,-1.258718,3.2616484,-0.4440016,2.44693203846154,-1.25871796153846
13.63702,0,-1.961228,1.490065,-0.013323,3.43797,-1.96122796169231,1.49006503830769
13.64093,0,2.78303,3.43118,0.0908190000000002,0.738969,2.78303005092308,3.43118005092308
13.64483,0,-3.862247,3.92222,-7.297899,0.486568,-3.86224693107692,3.92222006892308
13.64874,0,1.833393,9.362047,0.8738376,8.4024916,1.83339284769231,9.36204684769231
13.65265,0,3.511528,4.720875,-1.010759,0.198588,3.51152803384615,4.72087503384615
13.65655,0,3.59026,2.973968,-4.619125,-5.235417,3.59026004415385,2.97396804415385
13.66046,0,-5.978776,1.104485,-10.320115,-3.236854,-5.97877601553846,1.10448498446154
13.66436,0,-6.161532,1.585256,-11.203135,-3.456347,-6.16153187230769,1.58525612769231
13.66827,0,8.47367,3.505714,2.423471,-2.544485,8.47366985846154,3.50571385846154
13.67218,0,0.535046,7.637611,-4.026075,3.07649,0.535045893230769,7.63761089323077
13.67608,0,-0.1085269,4.547525,-3.1578999,1.498152,-0.108526872307693,4.54752502769231
13.67999,0,-1.517276,-1.77108,-5.414375,-5.668179,-1.51727598876923,-1.77107998876923
13.6839,0,-0.4674807,4.651498,-5.1988397,-0.0798610000000002,-0.467480833230769,4.65149786676923
13.6878,0,3.070404,7.285613,-0.621957,3.593252,3.07040389461539,7.28561289461538
13.69171,0,0.9524357,5.179992,-3.7370473,0.490509,0.952435749230769,5.17999204923077
13.69561,0,1.03727,-2.572213,-4.848947,-8.45843,1.037270012,-2.572212988
13.69952,0,-1.318147,-2.990474,-3.389036,-5.061363,-1.318147104,-2.990474104
13.70343,0,-1.679108,4.724282,-4.984324,1.419066,-1.67910804615385,4.72428195384615
13.70733,0,4.246494,-3.113783,-0.986581,-8.346858,4.24649397630769,-3.11378302369231
13.71124,0,1.219994,-4.473928,-0.712005,-6.405927,1.21999412707692,-4.47392787292308
13.71515,0,0.4442326,-1.577715,1.1717888,-0.8501588,0.444232561630769,-1.57771503836923
13.71905,0,0.4043578,-0.3045751,-0.0503274,-0.7592603,0.404357827692308,-0.304575072307692
13.72296,0,-3.039473,-0.71536,-0.284142,2.039971,-3.03947295076923,-0.715359950769231
13.72687,0,0.6087341,2.829221,2.7875581,5.008045,0.608734057538462,2.82922095753846
13.73077,0,0.9150499,-0.05177512,1.9234359,0.95661088,0.915049906046154,-0.0517751139538463
13.73468,0,-3.904762,8.039907,-5.088504,6.856165,-3.90476203076923,8.03990696923077
13.73858,0,1.763636,1.605006,0.506443,0.347813,1.76363592784615,1.60500592784615
13.74249,0,2.596856,-5.326519,5.5083,-2.415075,2.59685582461538,-5.32651917538462
13.7464,0,-1.118738,-0.8118047,0.936089,1.2430223,-1.11873807338462,-0.811804773384615
13.7503,0,6.598512,3.457564,6.8656134,3.7246654,6.59851199076923,3.45756399076923
13.75421,0,6.273433,2.188003,8.28093,4.1955,6.27343288461539,2.18800288461538
13.75812,0,-3.903558,-0.0457346,-0.350591,3.5072324,-3.90355804307692,-0.045734643076923
13.76202,0,-6.022267,-0.3846334,-1.093575,4.5440586,-6.02226707692308,-0.384633476923077
13.76593,0,6.356013,6.500815,7.865718,8.01052,6.35601300553846,6.50081500553846
13.76984,0,-4.124212,0.9491512,-1.796016,3.2773472,-4.12421201107692,0.949151188923077
13.77374,0,-2.432534,-1.794051,2.290386,2.928869,-2.43253402476923,-1.79405102476923
13.77765,0,-0.549276,0.5833945,2.561327,3.6939975,-0.549275964923077,0.583394535076923
13.78155,0,3.101552,1.370032,4.601673,2.870153,3.10155199538462,1.37003199538462
13.78546,0,5.276692,1.283524,8.473648,4.48048,5.27669188769231,1.28352388769231
13.78937,0,2.721759,0.3473189,4.282822,1.9083819,2.72175895692308,0.347318856923076
13.79327,0,0.6144352,-2.247756,4.5924242,1.730233,0.614435098923077,-2.24775610107692
13.79718,0,7.633255,2.160976,9.663763,4.191484,7.63325475984615,2.16097575984615
13.80109,0,4.334307,1.455085,5.945373,3.066151,4.33430701415385,1.45508501415385
13.80499,0,1.096849,2.488947,1.4770759,2.8691739,1.09684887538462,2.48894687538462
13.8089,0,3.204427,-1.989512,4.987751,-0.206188,3.20442697615385,-1.98951202384615
13.81281,0,-1.154484,-3.797966,1.716789,-0.926693,-1.15448406769231,-3.79796606769231
13.81671,0,2.117022,-0.7535242,1.8603911,-1.0101551,2.117021992,-0.753524208
13.82062,0,9.640264,2.785871,8.140056,1.285663,9.64026409769231,2.78587109769231
13.82452,0,-5.242815,-4.174835,-2.969246,-1.901266,-5.24281489184615,-4.17483489184615
13.82843,0,-1.341508,-2.229689,0.029191,-0.85899,-1.34150806153846,-2.22968906153846
13.83234,0,-1.746823,-1.206981,-1.4117835,-0.8719415,-1.74682290061538,-1.20698090061538
13.83624,0,-3.867013,-1.539341,-2.757737,-0.430065,-3.86701301030769,-1.53934101030769
13.84015,0,1.125708,0.3404799,2.708128,1.9228999,1.12570796230769,0.340479862307692
13.84406,0,-3.385234,-4.209424,-3.1063532,-3.9305432,-3.38523402569231,-4.20942402569231
13.84796,0,-4.950881,2.587062,-2.147023,5.39092,-4.95088111538461,2.58706188461538
13.85187,0,-4.202106,0.435919,-0.598008,4.040017,-4.20210601076923,0.435918989230769
13.85577,0,-1.636414,2.112965,1.394216,5.143595,-1.63641407753846,2.11296492246154
13.85968,0,2.204561,1.118248,3.229546,2.143233,2.20456095613846,1.11824795613846
13.86359,0,-2.484902,-1.685076,-1.178422,-0.378596,-2.48490205692308,-1.68507605692308
13.86749,0,-3.358397,1.761458,-3.42615955,1.69369545,-3.35839703446154,1.76145796553846
13.8714,0,-2.920481,-0.8204225,-3.7237461,-1.6236876,-2.92048105,-0.82042255
13.87531,0,5.251099,2.941868,3.008623,0.699392,5.25109903107692,2.94186803107692
13.87921,0,4.955617,3.169882,2.166329,0.380594,4.95561705184615,3.16988205184615
13.88312,0,-0.8631957,-6.175797,-1.5748049,-6.8874062,-0.863195774046154,-6.17579707404615
13.88702,0,-9.829072,1.612926,-9.5365489,1.9054491,-9.82907194784615,1.61292605215385
13.89093,0,-3.056455,-1.421534,-1.88113,-0.246209,-3.05645502415385,-1.42153402415385
13.89484,0,-3.201391,-2.008227,-5.315851,-4.122687,-3.20139104876923,-2.00822704876923
13.89874,0,3.286169,0.2480828,1.228032,-1.8100542,3.28616897076923,0.248082770769231
13.90265,0,1.855551,-2.535133,0.8817404,-3.5089436,1.85555105944615,-2.53513294055385
13.90656,0,-2.630425,-0.7139826,-2.870695,-0.9542526,-2.63042497230769,-0.713982572307692
13.91046,0,-3.49056,-3.90753,-1.589166,-2.006136,-3.49055993430769,-3.90752993430769
13.91437,0,3.121548,-5.508435,2.3193702,-6.3106128,3.12154804769231,-5.50843495230769
13.91828,0,4.653517,-4.841791,3.9555411,-5.5397669,4.65351675707692,-4.84179124292308
13.92218,0,-2.273675,-0.8034486,-1.9356341,-0.4654077,-2.27367505138462,-0.803448651384615
13.92609,0,-0.7520819,-2.987873,0.5868911,-1.6489,-0.752081819969231,-2.98787291996923
13.92999,0,2.752419,-0.8266626,3.881458,0.3023764,2.75241894553846,-0.826662654461538
13.9339,0,6.131307,1.71719,7.184955,2.770838,6.13130701230769,1.71719001230769
13.93781,0,-1.86548,-3.530617,-0.242136,-1.907273,-1.86548016615385,-3.53061716615385
13.94171,0,0.4749604,-1.130904,1.6480914,0.042227,0.474960186461538,-1.13090421353846
13.94562,0,4.534418,-4.130263,8.15012,-0.514561,4.53441803209231,-4.13026296790769
13.94953,0,-0.1768274,-4.976752,1.0941396,-3.705785,-0.176827415384615,-4.97675201538462
13.95343,0,3.370932,-0.229749,3.883292,0.282611,3.37093194661538,-0.229749053384615
13.95734,0,-4.083249,0.5142088,-4.7125756,-0.1151178,-4.08324892569231,0.514208874307692
13.96125,0,4.181858,3.488192,5.775521,5.081855,4.18185809553846,3.48819209553846
13.96515,0,-3.315366,-4.291056,-1.318417,-2.294107,-3.31536601507692,-4.29105601507692
13.96906,0,-3.320969,-6.272496,-0.543483,-3.49501,-3.32096897638462,-6.27249597638462
13.97296,0,-2.221299,-0.7774674,-1.8385965,-0.3947649,-2.22129895153846,-0.777467351538462
13.97687,0,4.235394,-6.432252,6.86175,-3.805896,4.23539398615385,-6.43225201384615
13.98078,0,-0.672823,-3.167219,1.771576,-0.72282,-0.672822923076923,-3.16721892307692
13.98468,0,-0.2455234,-5.417133,0.4900016,-4.681608,-0.245523466923077,-5.41713306692308
13.98859,0,3.000414,-0.2343055,2.4099238,-0.8247957,3.00041411384615,-0.234305386153846
13.9925,0,0.6822705,-1.431743,0.9209448,-1.1930687,0.6822706,-1.4317429
13.9964,0,-3.48858,-1.734957,-1.579574,0.174049,-3.48857995324615,-1.73495695324615
14.00031,0,-0.2600672,5.356128,1.4164958,7.032691,-0.260067224461538,5.35612797553846
14.00422,0,-2.088991,2.573371,-1.9548882,2.7074738,-2.08899095692308,2.57337104307692
14.00812,0,-9.832836,-3.272541,-6.251284,0.309011,-9.83283573692308,-3.27254073692308
14.01203,0,-1.797939,1.635336,-0.0101979999999999,3.423077,-1.79793900307692,1.63533599692308
14.01593,0,-0.6844813,-3.0179,1.4551737,-0.878245,-0.684481294615385,-3.01789999461538
14.01984,0,-2.038089,-1.444035,-2.6789156,-2.0848616,-2.03808891046154,-1.44403491046154
14.02375,0,-1.131883,4.504031,-2.0001172,3.6357968,-1.13188298107692,4.50403101892308
14.02765,0,4.615849,-2.423852,3.303948,-3.735753,4.615849082,-2.423851918
14.03156,0,-2.446273,-0.007909999,-5.403212,-2.964848999,-2.44627312487692,-0.00791012387692313
14.03547,0,-3.907112,-2.54933,-6.54094,-5.183158,-3.90711187076923,-2.54932987076923
14.03937,0,-3.761181,-4.838725,-5.239768,-6.317312,-3.76118106307692,-4.83872506307692
14.04328,0,-3.233054,-1.663821,-3.525078,-1.955845,-3.23305405230769,-1.66382105230769
14.04718,0,-0.9901662,0.6760892,-1.8759264,-0.209671,-0.990166135538462,0.676089264461538
14.05109,0,-0.7672707,2.834615,-1.4474049,2.1544808,-0.767270617692308,2.83461508230769
14.055,0,1.979989,-0.8269756,-0.255095,-3.0620596,1.97998903,-0.82697557
14.0589,0,3.684708,-0.7752164,1.622934,-2.8369904,3.6847079146,-0.7752164854
14.06281,0,-4.756879,1.299515,-8.961685,-2.905291,-4.75687906507692,1.29951493492308
14.06672,0,2.885324,5.494124,1.349758,3.958558,2.88532406079077,5.49412406079077
14.07062,0,1.75725,6.574424,-2.30046,2.516714,1.75725007076923,6.57442407076923
14.07453,0,-0.3632876,-1.697077,-0.45951265,-1.79330205,-0.363287582615385,-1.69707698261538
14.07844,0,-2.423814,-2.719024,-3.2484458,-3.5436558,-2.42381396953846,-2.71902396953846
14.08234,0,-3.725734,2.589363,-4.757306,1.557791,-3.72573399923077,2.58936300076923
14.08625,0,0.6231221,3.45631,0.9408568,3.7740447,0.623122215692308,3.45631011569231
14.09015,0,1.117149,-1.362504,2.44569,-0.033963,1.11714904569231,-1.36250395430769
14.09406,0,6.575328,0.3004037,6.153133,-0.1217913,6.57532803307692,0.300403733076923
14.09797,0,-1.407293,1.707793,-3.527381,-0.412295,-1.40729306523077,1.70779293476923
14.10187,0,-1.134829,5.860598,-4.556782,2.438645,-1.13482899307692,5.86059800692308
14.10578,0,2.662462,2.991638,-0.799562,-0.470386,2.66246197615385,2.99163797615385
14.10969,0,-0.1696644,-0.4515889,-0.18796733,-0.46989183,-0.169664492769231,-0.451588992769231
14.11359,0,-0.6856989,-0.2670009,-2.4980529,-2.0793549,-0.685699036153846,-0.267001036153846
14.1175,0,-2.779296,2.366351,-2.9200113,2.2256357,-2.77929597230769,2.36635102769231
14.12141,0,6.56177,-1.623851,2.72893,-5.456691,6.56177013230769,-1.62385086769231
14.12531,0,2.052264,0.7486246,-0.907321,-2.2109604,2.05226408846154,0.748624688461538
14.12922,0,-6.328539,7.032937,-7.345721,6.015755,-6.32853909630769,7.03293690369231
14.13312,0,-3.026291,1.23496,-2.5201127,1.7411383,-3.02629100415385,1.23495999584615
14.13703,0,-5.924886,-1.773602,-5.86110915,-1.70982515,-5.92488596346154,-1.77360196346154
14.14094,0,-6.962197,1.251611,-11.116062,-2.902254,-6.96219699312308,1.25161100687692
14.14484,0,-5.971798,-2.514129,-8.545466,-5.087797,-5.97179802153846,-2.51412902153846
14.14875,0,0.9269776,-3.89133,0.6772961,-4.1410115,0.926977552769231,-3.89133004723077
14.15266,0,6.041325,-1.457633,8.675115,1.176157,6.04132498169231,-1.45763301830769
14.15656,0,5.932195,-0.867753,6.1788312,-0.6211168,5.93219490738462,-0.867753092615384
14.16047,0,5.519092,-2.860018,11.547419,3.168309,5.51909200538462,-2.86001799461539
14.16438,0,1.033429,1.106571,4.966702,5.039844,1.03342896923077,1.10657096923077
14.16828,0,0.7021577,1.754027,4.0242947,5.076164,0.702157752461539,1.75402705246154
14.17219,0,3.266651,0.1472239,4.612372,1.4929449,3.26665099169231,0.147223891692308
14.17609,0,4.271557,3.19042,5.686066,4.604929,4.27155691507692,3.19041991507692
14.18,0,9.823404,-2.467432,11.419915,-0.870921,9.82340403846154,-2.46743196153846
14.18391,0,9.161235,1.14365,10.86665,2.849065,9.16123488492308,1.14364988492308
14.18781,0,-0.853422,-1.468084,-1.1718944,-1.7865564,-0.853422091846154,-1.46808409184615
14.19172,0,5.029603,-0.7948562,5.3821921,-0.4422671,5.02960293292308,-0.794856267076923
14.19563,0,7.567827,-5.574476,8.0785028,-5.0638002,7.56782718738462,-5.57447581261538
14.19953,0,6.998562,-5.418849,10.520135,-1.897276,6.99856197692308,-5.41884902307692
14.20344,0,7.662502,-3.371256,9.254287,-1.779471,7.66250201369231,-3.37125598630769
14.20735,0,9.381469,-0.8945692,10.3146528,0.0386146000000001,9.38146905123077,-0.894569148769231
14.21125,0,-1.73422,3.09314,-1.8736282,2.9537318,-1.734219922,3.093140078
14.21516,0,10.17954,-0.282593,10.3744258,-0.0877072,10.1795399338462,-0.282593066153846
14.21906,0,1.812307,-3.762805,2.1047149,-3.4703971,1.81230685723077,-3.76280514276923
14.22297,0,-0.1741229,-4.370542,1.8023111,-2.394108,-0.174122927076923,-4.37054202707692
14.22688,0,4.606038,-3.292228,8.598507,0.700241,4.60603798636923,-3.29222801363077
14.23078,0,2.030435,-1.436438,5.735792,2.268919,2.03043501369231,-1.43643798630769
14.23469,0,3.075781,3.772446,4.363293,5.059958,3.07578092923077,3.77244592923077
14.2386,0,1.139208,-1.649573,2.383024,-0.405757,1.13920811461538,-1.64957288538462
14.2425,0,5.733963,-0.4483981,8.350789,2.1684279,5.73396297036923,-0.448398129630769
14.24641,0,5.47277,2.389251,5.52926161,2.44574261,5.472770054,2.389251054
14.25031,0,3.463179,-1.321376,6.411604,1.627049,3.46317895538462,-1.32137604461538
14.25422,0,4.567168,-3.42839,7.829755,-0.165803,4.56716810692308,-3.42838989307692
14.25813,0,4.777171,-0.7464277,5.231405,-0.2921937,4.77717099846154,-0.746427701538461
14.26203,0,0.9053574,-0.5110911,-0.6819596,-2.0984081,0.905357394,-0.511091106
14.26594,0,0.486644,2.126445,-1.180284,0.459517,0.486643936923077,2.12644493692308
14.26985,0,6.468074,2.818655,1.64133,-2.008089,6.46807397676923,2.81865497676923
14.27375,0,4.256501,0.3259928,-0.502031,-4.4325392,4.25650101692308,0.325992816923077
14.27766,0,-1.890382,2.40252,-7.318614,-3.025712,-1.89038192707692,2.40252007292308
14.28156,0,-3.693101,-0.4087886,-9.605783,-6.3214706,-3.69310095492308,-0.408788554923077
14.28547,0,4.550416,1.935345,-2.45239,-5.067461,4.55041584,1.93534484
14.28938,0,-3.300268,5.495249,-5.359518,3.435999,-3.30026811030769,5.49524888969231
14.29328,0,-0.5235195,-2.460747,-2.4935295,-4.430757,-0.523519567384616,-2.46074706738462
14.29719,0,7.224226,-1.527111,6.7252608,-2.0260762,7.22422598307692,-1.52711101692308
14.3011,0,0.8982394,1.572677,0.3169624,0.9914,0.89823926,1.57267686
14.305,0,0.8970046,1.822591,-0.2323024,0.693284,0.897004560141385,1.82259096014138
14.30891,0,1.998623,3.856998,2.02103019,3.87940519,1.99862297215385,3.85699797215385
14.31282,0,-2.676956,1.735458,-2.3301651,2.0822489,-2.67695591738462,1.73545808261538
14.31672,0,-1.386139,7.158013,1.774681,10.318833,-1.38613903692308,7.15801296307692
14.32063,0,0.8848413,0.5644612,2.2322313,1.9118512,0.884841242276923,0.564461142276923
14.32453,0,-0.08568621,1.351089,5.48164879,6.918424,-0.0856862450769233,1.35108896492308
14.32844,0,0.3919582,1.764367,3.6565942,5.029003,0.391958281538462,1.76436708153846
14.33235,0,1.571029,-1.102089,3.534744,0.861626,1.57102897215385,-1.10208902784615
14.33625,0,5.118239,-0.765746,5.2228476,-0.6611374,5.11823903384615,-0.765745966153846
14.34016,0,-4.452367,0.7755445,-4.8908364,0.3370751,-4.45236700323077,0.775544496769231
14.34407,0,-7.14494,4.36865,-5.562894,5.950696,-7.14493999892308,4.36865000107692
14.34797,0,0.3476964,2.80669,-0.5669108,1.8920828,0.347696455384615,2.80669005538462
14.35188,0,-2.45756,3.736178,-4.320545,1.873193,-2.45756000153846,3.73617799846154
14.35579,0,2.0148,1.77478,-0.348935,-0.588955,2.01480021230769,1.77478021230769
14.35969,0,-2.068163,3.394817,-3.25851,2.20447,-2.06816289538462,3.39481710461538
14.3636,0,-2.044487,1.987655,-1.7568028,2.2753392,-2.04448694430769,1.98765505569231
14.3675,0,-7.327534,5.196608,-5.246562,7.27758,-7.32753412569231,5.19660787430769
14.37141,0,0.2584604,6.709356,-2.1359086,4.314987,0.258460328461538,6.70935592846154
14.37532,0,3.947704,3.132604,4.4389515,3.6238515,3.94770402893846,3.13260402893846
14.37922,0,-0.4726576,2.84689,0.4491225,3.7686701,-0.472657677138462,2.84688992286154
14.38313,0,6.061129,6.61206,5.9289158,6.4798468,6.06112898461538,6.61205998461538
14.38704,0,0.01194117,3.560344,-2.79267683,0.755726,0.0119412011076922,3.56034403110769
14.39094,0,5.779173,3.061811,4.602547,1.885185,5.77917301384615,3.06181101384615
14.39485,0,4.317732,5.357075,3.9197254,4.9590684,4.31773199692308,5.35707499692308
14.39876,0,-2.923909,7.589023,-4.934237,5.578695,-2.92390905230769,7.58902294769231
14.40266,0,3.546968,7.213002,-0.556897,3.109137,3.54696780075385,7.21300180075385
14.40657,0,-0.5549032,10.11199,-3.1175022,7.549391,-0.554903186153846,10.1119900138462
14.41047,0,0.06501573,1.901078,-0.85919757,0.9768647,0.0650158090769231,1.90107807907692
14.41438,0,-7.515249,4.112293,-5.173297,6.454245,-7.51524893938462,4.11229306061538
14.41829,0,-2.436146,3.247579,-0.666566,5.017159,-2.43614603692308,3.24757896307692
14.42219,0,-3.251049,0.952769,-4.889637,-0.685819,-3.25104909676923,0.952768903230769
14.4261,0,-6.36709,1.994006,-5.8506795,2.5104165,-6.36708993692308,1.99400606307692
14.43001,0,-1.169831,1.75851,-0.169318,2.759023,-1.16983101353846,1.75850998646154
14.43391,0,-4.880069,4.269428,-2.681211,6.468286,-4.88006893707692,4.26942806292308
14.43782,0,-2.945901,1.962517,-3.8062423,1.1021757,-2.94590107692308,1.96251692307692
14.44172,0,-1.371855,0.5970549,-0.188884,1.7800259,-1.37185497076923,0.597054929230769
14.44563,0,-7.985303,-3.097699,-4.302102,0.585502,-7.98530297072308,-3.09769897072308
14.44954,0,-9.86445,-3.780439,-5.117062,0.966949,-9.86445023261538,-3.78043923261538
14.45344,0,-8.703469,-7.154496,-3.942894,-2.393921,-8.70346926876923,-7.15449626876923
14.45735,0,-3.67649,-5.349221,-2.091691,-3.764422,-3.67648995907692,-5.34922095907692
14.46126,0,-9.865325,-6.655323,-7.674535,-4.464533,-9.86532519969231,-6.65532319969231
14.46516,0,-6.126053,-5.84659,-2.928351,-2.648888,-6.12605309646154,-5.84659009646154
14.46907,0,-2.930086,-0.1385421,-0.199,2.5925439,-2.93008601753846,-0.138542117538461
14.47298,0,-3.633674,2.173945,-3.514523,2.293096,-3.63367404784615,2.17394495215385
14.47688,0,-0.4601195,0.6873976,0.9659895,2.1135066,-0.460119537230769,0.687397562769231
14.48079,0,-3.493175,5.918976,-3.42810437,5.98404663,-3.49317527753846,5.91897572246154
14.48469,0,1.981744,-2.472681,2.03264961,-2.42177539,1.98174400295385,-2.47268099704615
14.4886,0,-0.1462501,-1.963979,2.2865379,0.468809,-0.146250162,-1.963979062
14.49251,0,0.3479368,-0.3125071,3.4206638,2.7602199,0.347936892615385,-0.312507007384615
14.49641,0,-3.285693,-5.171451,-4.819948,-6.705706,-3.28569290307692,-5.17145090307692
14.50032,0,-5.798341,-1.197685,-5.9342454,-1.3335894,-5.79834099230769,-1.19768499230769
14.50423,0,-2.715117,-0.4497531,-1.403515,0.8618489,-2.71511702861538,-0.449753128615385
14.50813,0,-0.797119,-2.363428,1.452583,-0.113726,-0.797118962769231,-2.36342796276923
14.51204,0,-4.32084,-2.035889,-2.328596,-0.0436450000000002,-4.32083993867692,-2.03588893867692
14.51595,0,-3.311918,0.1500694,-3.998612,-0.5366246,-3.311918004,0.150069396
14.51985,0,-3.45386,1.96614,-5.305904,0.114096,-3.45385997553846,1.96614002446154
14.52376,0,-1.321385,-0.9982545,-4.769253,-4.4461225,-1.32138499692308,-0.998254496923077
14.52766,0,-2.111249,-4.84758,-3.455726,-6.192057,-2.11124895153846,-4.84757995153846
14.53157,0,1.377451,-5.248972,-1.614184,-8.240607,1.37745098061538,-5.24897201938462
14.53548,0,2.561171,-3.661335,-2.94215,-9.164656,2.56117101738462,-3.66133498261538
14.53938,0,-8.541625,-4.566693,-11.673313,-7.698381,-8.54162484307692,-4.56669284307692
14.54329,0,-1.410785,-2.702405,-3.825512,-5.117132,-1.41078503230769,-2.70240503230769
14.5472,0,-5.956478,-1.343404,-7.678029,-3.064955,-5.95647801384615,-1.34340401384615
14.5511,0,-6.341283,-4.473187,-7.922969,-6.054873,-6.34128308446154,-4.47318708446154
14.55501,0,-1.229387,-5.360828,-5.545797,-9.677238,-1.22938698738462,-5.36082798738462
14.55892,0,4.687219,-2.860089,0.940735,-6.606573,4.68721903092308,-2.86008896907692
14.56282,0,-1.51533,-2.930331,-5.905708,-7.320709,-1.51533001076923,-2.93033101076923
14.56673,0,8.244661,2.746664,1.481638,-4.016359,8.24466094276923,2.74666394276923
14.57063,0,3.498723,1.897992,-6.151923,-7.752654,3.49872293692308,1.89799193692308
14.57454,0,-5.240089,2.215799,-14.927197,-7.471309,-5.24008900615385,2.21579899384615
14.57845,0,4.915923,-0.9019536,-2.04504,-7.8629166,4.91592315384615,-0.901953446153846
14.58235,0,9.005826,-4.201199,4.47509,-8.731935,9.00582603676923,-4.20119896323077
14.58626,0,0.5626895,-2.84074,-2.7920285,-6.195458,0.562689350615384,-2.84074014938462
14.59017,0,6.652021,0.5637168,-0.463584,-6.5518882,6.65202079123077,0.563716591230769
14.59407,0,2.191968,-2.212983,2.4609156,-1.9440354,2.19196802861538,-2.21298297138462
14.59798,0,4.824726,-1.099827,5.4845624,-0.4399906,4.82472603030769,-1.09982696969231
14.60188,0,4.218799,0.2950127,2.939758,-0.9840283,4.21879913153846,0.295012831538461
14.60579,0,-1.216933,-2.042797,-3.134136,-3.96,-1.216932968,-2.042796968
14.6097,0,4.2988,-4.637798,-0.915089,-9.851687,4.29880012261538,-4.63779787738462
14.6136,0,4.421657,-4.082341,6.10981,-2.394188,4.42165696569231,-4.08234103430769
14.61751,0,2.856191,-0.9187868,2.1875439,-1.5874339,2.85619096446154,-0.918786835538461
14.62142,0,8.835105,-1.193397,7.667761,-2.360741,8.83510502153846,-1.19339697846154
14.62532,0,1.274268,0.2325915,2.503298,1.4616215,1.27426793215385,0.232591432153846
14.62923,0,2.222151,-0.0380587,0.446642,-1.8135677,2.22215109876923,-0.0380586012307692
14.63314,0,1.861958,0.1898921,1.2843878,-0.3876781,1.86195800769231,0.189892107692308
14.63704,0,2.323717,0.8050386,-0.746771,-2.2654494,2.32371708430769,0.805038684307692
14.64095,0,5.379373,5.191546,5.049971,4.862144,5.37937309432308,5.19154609432308
14.64485,0,3.498986,-0.3211524,2.234229,-1.5859094,3.49898593046154,-0.321152469538462
14.64876,0,-0.9337271,1.196641,-1.1225151,1.007853,-0.933727018615384,1.19664108138462
14.65267,0,6.462863,5.329097,7.802694,6.668928,6.46286310892308,5.32909710892308
14.65657,0,6.77035,0.9768113,9.718416,3.9248773,6.77035002461538,0.976811324615385
14.66048,0,0.1703541,0.9155902,0.2976444,1.0428805,0.170354109384615,0.915590209384615
14.66439,0,3.38588,-3.043503,4.2928313,-2.1365517,3.38587994169231,-3.04350305830769
14.66829,0,2.192188,1.775572,4.247321,3.830705,2.19218802784615,1.77557202784615
14.6722,0,9.323009,1.234138,10.0477112,1.9588402,9.32300906461539,1.23413806461538
14.67611,0,13.68226,5.056092,13.2111365,4.5849685,13.6822599347692,5.05609193476923
14.68001,0,13.88427,3.422847,12.08801,1.626587,13.8842699092308,3.42284690923077
14.68392,0,4.353859,2.861994,4.41259389,2.92072889,4.35385900153846,2.86199400153846
14.68782,0,-7.30046,3.425027,-8.2237555,2.5017315,-7.30045998244615,3.42502701755385
14.69173,0,-1.007246,1.4368,0.271916,2.715962,-1.00724607584615,1.43679992415385
14.69564,0,-4.683961,-3.026513,-2.073304,-0.415856,-4.68396087692308,-3.02651287692308
14.69954,0,-1.133257,3.018883,0.457303,4.609443,-1.13325703169231,3.01888296830769
14.70345,0,2.652197,1.177373,4.653081,3.178257,2.65219704292308,1.17737304292308
14.70736,0,4.318705,-2.822659,4.4629128,-2.6784512,4.31870485230769,-2.82265914769231
14.71126,0,3.19917,-3.001086,4.479565,-1.720691,3.19916990153846,-3.00108609846154
14.71517,0,-0.4475637,-1.144741,1.2459003,0.548723,-0.447563692892308,-1.14474099289231
14.71908,0,-1.527772,-0.5656283,-0.5655375,0.3966062,-1.52777192830769,-0.565628228307692
14.72298,0,3.687865,2.13192,1.54949,-0.00645499999999988,3.68786489230769,2.13191989230769
14.72689,0,5.450864,4.058366,3.318022,1.925524,5.45086399892308,4.05836599892308
14.73079,0,9.190467,2.513273,9.11906441,2.44187041,9.19046700276923,2.51327300276923
14.7347,0,1.65421,1.779567,1.7103569,1.8357139,1.65421022246154,1.77956722246154
14.73861,0,-5.225451,0.5403559,-6.143529,-0.3777221,-5.22545098198461,0.540355918015384
14.74251,0,0.3975719,0.3069246,2.0364099,1.9457626,0.397571829538461,0.306924529538461
14.74642,0,-1.508147,0.2340237,-0.337871,1.4042997,-1.50814698923077,0.234023710769231
14.75033,0,-1.51279,0.5529353,0.0448519999999999,2.1105773,-1.51278995446154,0.552935345538461
14.75423,0,-5.658392,-1.936398,-6.4249779,-2.7029839,-5.65839201238462,-1.93639801238462
14.75814,0,-4.350553,0.6960067,-3.8990469,1.1475128,-4.350553034,0.696006666
14.76204,0,0.6216325,2.163026,-3.9799385,-2.438545,0.621632490461538,2.16302599046154
14.76595,0,1.985559,3.136535,1.8534137,3.0043897,1.98555900769231,3.13653500769231
14.76986,0,1.791866,-0.2597594,-0.183728,-2.2353534,1.79186602923077,-0.259759370769231
